Date,Open,High,Low,Close,Volume
1962-02-20,0.06163586923056476,0.06183044612407684,0.06163586923056476,0.06183044612407684,240560
1962-02-21,0.06144130809923676,0.06144130809923676,0.061052776873111725,0.061052776873111725,120280
1962-02-23,0.06105275697682003,0.06124733384212404,0.060663603246212006,0.060663603246212006,441026
1962-02-26,0.059885938600300996,0.059885938600300996,0.05833057318302271,0.05910825356841087,761772
1962-02-27,0.05910825614177122,0.059885941207518945,0.058719102293252945,0.058719102293252945,481119
1962-02-28,0.058719119799275424,0.05910827376381278,0.05813601613044739,0.05813601613044739,280653
1962-03-01,0.058330555370561636,0.05969134345650672,0.058330555370561636,0.05969134345650673,441026
1962-03-02,0.059691409143991764,0.06008055863847093,0.05930287763476372,0.05930287763476372,280653
1962-03-05,0.059497423470020294,0.0604690584023697,0.059497423470020294,0.059497423470020294,441026
1962-03-06,0.05949740999028949,0.05949740999028949,0.058719102293252945,0.058719102293252945,160373
1962-03-07,0.05833059549331665,0.05833059549331665,0.05833059549331665,0.05833059549331665,120280
1962-03-08,0.0583306195605641,0.05930287763476372,0.0581360424900717,0.05930287763476372,360839
1962-03-09,0.059302830484198835,0.059885938600300996,0.05910825356841088,0.05910825356841087,521212
1962-03-12,0.05930282434459588,0.06027508154511452,0.05930282434459588,0.06027508154511452,400933
1962-03-13,0.060430762738664615,0.06140553578734398,0.060430762738664615,0.06140553578734398,360839
1962-03-14,0.06140552724759736,0.06199013664125707,0.060820288956165314,0.060820288956165314,601399
1962-03-15,0.060820313120766606,0.06160000691318688,0.060820313120766606,0.061210472136735916,280653
1962-03-16,0.06121047213673591,0.061405551644720564,0.06101539262875126,0.061210472136735916,120280
1962-03-19,0.06121047213673591,0.06179508176266767,0.06121047213673591,0.061210472136735916,561306
1962-03-20,0.06082031109130132,0.06082031109130132,0.060430776327848434,0.060430776327848434,240560
1962-03-21,0.0602357400635256,0.0602357400635256,0.05945605039596558,0.059456050395965576,320746
1962-03-22,0.059260929045579794,0.059260929045579794,0.058870770037174225,0.058870770037174225,120280
1962-03-23,0.058870770037174225,0.059651088053985356,0.058870770037174225,0.058870770037174225,441026
1962-03-26,0.058870787635697,0.059260946760734685,0.058481257408857346,0.058481257408857346,200466
1962-03-27,0.05809107772097728,0.05809107772097728,0.05770154297351837,0.05770154297351837,240560
1962-03-28,0.0575064504179735,0.0575064504179735,0.05711691575899392,0.057311370968818665,240560
1962-03-29,0.05770156071116115,0.05828617513179779,0.05770156071116115,0.05828617513179779,320746
1962-03-30,0.05828617513179779,0.058481254685231264,0.05789664026459462,0.05828617513179779,441026
1962-04-02,0.058286157214442684,0.05887076679686347,0.05770154297351837,0.05770154297351837,280653
1962-04-03,0.05770152986712833,0.05828614397526274,0.057311370968818665,0.057311370968818665,320746
1962-04-04,0.05770154297351837,0.05770154297351837,0.05770154297351837,0.05770154297351837,160373
1962-04-05,0.05770152986712833,0.05789660931628316,0.057311370968818665,0.057311370968818665,320746
1962-04-06,0.05789662897586822,0.05887077341526369,0.05789662897586822,0.057896628975868225,400933
1962-04-09,0.05789663755008566,0.05828617239902532,0.05789663755008566,0.058091092854738235,400933
1962-04-10,0.05809108425172289,0.05828616376711961,0.05789662897586822,0.057896628975868225,120280
1962-04-11,0.05789660931628316,0.05848122342441757,0.057311370968818665,0.057311370968818665,320746
1962-04-12,0.05633664940548229,0.05633664940548229,0.05458218604326248,0.05458218604326248,962238
1962-04-13,0.05458216353328352,0.05458216353328352,0.05302278042531985,0.05419262871146202,1202798
1962-04-16,0.054387721204361805,0.054972335696220405,0.054387721204361805,0.0549723356962204,601399
1962-04-17,0.05555690928070153,0.05633660284103778,0.05555690928070153,0.05614214763045311,641492
1962-04-18,0.05653170302287434,0.05731139221064418,0.05653170302287434,0.056921862065792084,641492
1962-04-19,0.056921862065792084,0.057896630775020795,0.056921862065792084,0.056921862065792084,441026
1962-04-23,0.05770154297351837,0.057896622466983766,0.05770154297351837,0.05770154297351837,601399
1962-04-24,0.05789664296099367,0.058870787635697,0.05789664296099367,0.058481257408857346,521212
1962-04-25,0.058481254685231264,0.05906586444736295,0.05828617513179779,0.05828617513179779,922145
1962-04-26,0.05809108605691821,0.05809108605691821,0.056921862065792084,0.056921862065792084,400933
1962-04-27,0.05692186204207034,0.0573113921867601,0.05575200915336609,0.05575200915336609,360839
1962-04-30,0.05477721249669204,0.05477721249669204,0.053607989102602,0.053607989102602005,441026
1962-05-01,0.05360801901743866,0.05458216353328352,0.05341293948673239,0.05419262871146202,481119
1962-05-02,0.05419265106079472,0.054972345265578725,0.053802491838478475,0.05458218604326248,320746
1962-05-03,0.05458216353328352,0.05458216353328352,0.05399754918075575,0.05419262871146202,360839
1962-05-04,0.05419262871146202,0.05458216353328352,0.05419262871146202,0.05419262871146202,240560
1962-05-07,0.05380244800804219,0.05380244800804219,0.053412918001413345,0.053412918001413345,320746
1962-05-08,0.053412902318410234,0.05419259100057957,0.05224305018782615,0.05224305018782616,521212
1962-05-09,0.05146338202390487,0.05146338202390487,0.05029352942690516,0.05068368837237358,841958
1962-05-10,0.05029352255784416,0.05029352255784416,0.0499039925634861,0.0499039925634861,561306
1962-05-11,0.04990399207687486,0.05068368095581095,0.04756491612306189,0.048734139651060104,801865
1962-05-14,0.04873417351939179,0.051463410258293145,0.04873417351939179,0.05146341025829315,721679
1962-05-15,0.05146339342873867,0.05185355246067047,0.05146339342873867,0.05185355246067047,360839
1962-05-16,0.051463376284794166,0.051463376284794166,0.050293523818254464,0.05029352381825447,280653
1962-05-17,0.05029353194255601,0.05029353194255601,0.04912430818498102,0.04951384291052818,280653
1962-05-18,0.04951383367130536,0.0499039925634861,0.04951383367130536,0.0499039925634861,360839
1962-05-21,0.0499039925634861,0.0499039925634861,0.04951383367130536,0.0499039925634861,120280
1962-05-22,0.0499039925634861,0.051463374995066084,0.0499039925634861,0.0499039925634861,681585
1962-05-23,0.04990401181826812,0.04990401181826812,0.04756493493914604,0.04756493493914604,761772
1962-05-24,0.04795447364449501,0.0491243219697784,0.04795447364449501,0.04795447364449501,601399
1962-05-25,0.04853968910468849,0.04912429853943642,0.04853968910468849,0.048734139651060104,1202798
1962-05-28,0.048734145887277945,0.049903998462791754,0.04834461584687233,0.04834461584687233,3808860
1962-05-29,0.04639509610990499,0.04639509610990499,0.04425047407802494,0.044835712760686874,4410258
1962-05-31,0.0499039925634861,0.051463374995066084,0.0499039925634861,0.0499039925634861,2886715
1962-06-01,0.0499039925634861,0.0499039925634861,0.048734140126264175,0.0499039925634861,801865
1962-06-04,0.04970894901014205,0.04970894901014205,0.04678526148200035,0.04678526148200035,681585
1962-06-05,0.04678523774207649,0.04834462050835463,0.04639507876615397,0.04814954102039337,1964570
1962-06-06,0.048149553202643185,0.04970893636345863,0.04775939412800708,0.04970893636345863,481119
1962-06-07,0.04970891899364044,0.05029352850319736,0.047954456908569705,0.04834461584687233,721679
1962-06-08,0.04834464456562504,0.0495138689378103,0.04834464456562504,0.0491243340075016,681585
1962-06-11,0.04834461584687233,0.04834461584687233,0.04775937743941839,0.04834461584687233,280653
1962-06-12,0.04771860634668552,0.04771860634668552,0.046740688383579254,0.046740688383579254,240560
1962-06-13,0.046740699882273785,0.046740699882273785,0.04537135735154152,0.04537135735154152,721679
1962-06-14,0.044589121913422555,0.044589121913422555,0.041264571249485016,0.041264571249485016,1523544
1962-06-15,0.04126458601537374,0.044784847646951675,0.04067808293770392,0.044784847646951675,1523544
1962-06-18,0.04478485880134943,0.04537135735154152,0.042829017720425064,0.04537135735154152,681585
1962-06-19,0.04537135735154152,0.04595848683177973,0.044198355577601434,0.04537135735154152,400933
1962-06-20,0.045371366685429126,0.045371366685429126,0.04419836467017674,0.04458915814757347,160373
1962-06-21,0.04380691796541214,0.04380691796541214,0.043220419655655706,0.04380691796541214,1042425
1962-06-22,0.04361120960380358,0.04361120960380358,0.042633913457393646,0.042633913457393646,521212
1962-06-25,0.042242484008856884,0.042242484008856884,0.04087377339601517,0.04087377339601517,280653
1962-06-26,0.04087377339601517,0.041851069311417785,0.04087377339601517,0.04087377339601517,561306
1962-06-27,0.041460285996594605,0.042633913457393646,0.041460285996594605,0.042633913457393646,841958
1962-06-28,0.042633913457393646,0.04302470666472037,0.04224249399388067,0.042633913457393646,360839
1962-06-29,0.042633911445311486,0.04282899491167487,0.04185107722878456,0.04185107722878456,641492
1962-07-02,0.041068891386441056,0.042242519557476044,0.041068891386441056,0.042242519557476044,200466
1962-07-03,0.04224253193329791,0.04439345747232437,0.04224253193329791,0.04439345747232437,801865
1962-07-05,0.04439342094872255,0.04458913069523718,0.043416129402170336,0.04380691796541214,400933
1962-07-06,0.04302470666472037,0.04302470666472037,0.042633913457393646,0.042633913457393646,441026
1962-07-09,0.042633913457393646,0.042633913457393646,0.042633913457393646,0.042633913457393646,40093
1962-07-10,0.04419836467017674,0.04458915814757347,0.04419836467017674,0.04458915814757347,1002331
1962-07-11,0.044589146726036075,0.046544987708330154,0.0440026435318646,0.046544987708330154,1924476
1962-07-12,0.04654496106403684,0.04654496106403684,0.0455670387959158,0.04615354165434837,801865
1962-07-13,0.04595848545432091,0.04595848545432091,0.04556706581256033,0.04595848545432091,120280
1962-07-16,0.04576277700503366,0.04576277700503366,0.04537135735154152,0.04537135735154152,160373
1962-07-17,0.045371366685429126,0.04576278641944491,0.04458915814757347,0.04458915814757347,320746
1962-07-18,0.04380691796541214,0.04380691796541214,0.04380691796541214,0.04380691796541214,200466
1962-07-19,0.04380694059884225,0.04419836029410362,0.04380694059884225,0.04419836029410362,240560
1962-07-20,0.044198357587871176,0.04498057067394256,0.044198357587871176,0.044980570673942566,320746
1962-07-23,0.04498057342806933,0.04498057342806933,0.04419836029410362,0.04419836029410362,200466
1962-07-24,0.04419833745844139,0.04498055018826644,0.04380691796541214,0.04380691796541214,681585
1962-07-25,0.04322042106375425,0.04322042106375425,0.042633918061335874,0.043024711310863495,801865
1962-07-26,0.04263391360363431,0.04263391360363431,0.042046789079904556,0.042046789079904556,521212
1962-07-27,0.042046814380839716,0.042242519557476044,0.041851104530646936,0.042242519557476044,160373
1962-07-30,0.042633913457393646,0.04282899693296389,0.042633913457393646,0.042633913457393646,320746
1962-07-31,0.04282900155797275,0.043416130816645,0.04282900155797275,0.043024711310863495,922145
1962-08-01,0.043024711310863495,0.043024711310863495,0.04282900155797275,0.043024711310863495,280653
1962-08-02,0.04361123542476796,0.04419836029410362,0.04361123542476796,0.04419836029410362,320746
1962-08-03,0.044198362132499634,0.0447848654432298,0.04341615363955498,0.04341615363955498,360839
1962-08-06,0.044002654803168846,0.04458915814757347,0.044002654803168846,0.04458915814757347,481119
1962-08-07,0.04458915814757347,0.04458915814757347,0.04458915814757347,0.04458915814757347,200466
1962-08-08,0.04458914897460336,0.04537135735154152,0.04458914897460336,0.04537135735154152,441026
1962-08-09,0.04537135735154152,0.04537135735154152,0.04517627845484156,0.04537135735154152,882052
1962-08-10,0.04517628774859714,0.04517628774859714,0.04458915814757347,0.04458915814757347,561306
1962-08-13,0.04439345747232437,0.04439345747232437,0.04380695400648297,0.04439345747232437,280653
1962-08-14,0.04478486083829504,0.04498057067394256,0.04478486083829504,0.044980570673942566,521212
1962-08-15,0.04517627879977226,0.04595848718268276,0.04517627879977226,0.04517627879977226,1323078
1962-08-16,0.045176286129247165,0.046153578242460504,0.044784866409261874,0.04576278477907181,721679
1962-08-17,0.04576278229617751,0.04693641513586044,0.045371362597428994,0.04693641513586044,641492
1962-08-20,0.047327187038853205,0.04928302764892578,0.047327187038853205,0.04928302764892578,1363171
1962-08-21,0.04928302764892578,0.05006524051110884,0.04928302764892578,0.04928302764892578,761772
1962-08-22,0.04928303051160498,0.04986953362822533,0.04889161092960753,0.04986953362822533,280653
1962-08-23,0.04986953998093925,0.04986953998093925,0.04850082845589929,0.04908732697367668,441026
1962-08-24,0.0494787278426088,0.050651729106903076,0.0494787278426088,0.050651729106903076,641492
1962-08-27,0.05065174186228935,0.0510431614442868,0.04986953362822533,0.04986953362822533,561306
1962-08-28,0.04986953361474979,0.05006524340569563,0.04791369289159775,0.04791369289159775,240560
1962-08-29,0.04791369012140563,0.04967382095184759,0.04693639840948617,0.04928302764892578,521212
1962-08-30,0.04928300649552196,0.04947871619114947,0.048500798642635345,0.048500798642635345,200466
1962-08-31,0.048891603946685784,0.04928302347277891,0.048891603946685784,0.04889160394668579,240560
1962-09-04,0.04850084805889791,0.04850084805889791,0.04752292484045029,0.04752292484045029,200466
1962-09-05,0.046936405282071485,0.046936405282071485,0.04634927585721016,0.04634927585721016,120280
1962-09-06,0.04634928558773767,0.04693641513586044,0.04634928558773767,0.04693641513586044,240560
1962-09-07,0.046936405282071485,0.046936405282071485,0.04634927585721016,0.04634927585721016,160373
1962-09-10,0.046153578242460504,0.046153578242460504,0.04576278477907181,0.04576278477907181,200466
1962-09-11,0.04591949267033142,0.046311624348163605,0.04572311263085546,0.046311624348163605,240560
1962-09-12,0.046704381704330444,0.046704381704330444,0.046704381704330444,0.046704381704330444,40093
1962-09-13,0.04670438442711551,0.04670438442711551,0.04591949267033142,0.046311624348163605,320746
1962-09-14,0.045919497191559265,0.045919497191559265,0.04513461004705588,0.045330990105867386,240560
1962-09-17,0.0451346104676095,0.0451346104676095,0.044741850346326835,0.04474185034632683,160373
1962-09-18,0.044741850346326835,0.045330990528250834,0.0445454702856855,0.04474185034632683,240560
1962-09-19,0.04513463005423546,0.04552675725493711,0.04513463005423546,0.04513463005423546,200466
1962-09-20,0.044741859218406496,0.044741859218406496,0.044545479118824005,0.044545479118824005,80187
1962-09-21,0.04415333605047137,0.04415333605047137,0.043172068893909454,0.043172068893909454,360839
1962-09-24,0.0431720756755989,0.0431720756755989,0.041994428284591254,0.042387183755636215,601399
1962-09-25,0.04238716305222709,0.04238716305222709,0.04160227620519283,0.04199440777301788,521212
1962-09-26,0.04179865250741546,0.04179865250741546,0.04160227254033089,0.04160227254033089,400933
1962-09-27,0.04160228642528962,0.04160228642528962,0.04120952636003494,0.04120952636003494,200466
1962-09-28,0.040817405559378135,0.040817405559378135,0.04022826999425888,0.04022826999425888,841958
1962-10-01,0.04022825811304094,0.040817393504161956,0.03924761712551117,0.03924761712551117,441026
1962-10-02,0.03924763855063297,0.04042466020758772,0.03885487828243924,0.0400325283408165,761772
1962-10-03,0.04042465792265865,0.04081741347908974,0.04042465792265865,0.04081741347908974,320746
1962-10-04,0.04042465007915253,0.04042465007915253,0.04022826999425888,0.04022826999425888,120280
1962-10-05,0.04042465792265865,0.04140592544669327,0.04042465792265865,0.04081741347908974,441026
1962-10-08,0.04081741347908974,0.04081741347908974,0.04081741347908974,0.04081741347908974,80187
1962-10-09,0.04081738608892339,0.04101376608014107,0.04042463079604745,0.04101376608014107,320746
1962-10-10,0.04081739055872045,0.04081739055872045,0.03983612358570099,0.03983612358570099,200466
1962-10-11,0.03983614820671963,0.0400325283408165,0.03963976807262277,0.0400325283408165,80187
1962-10-12,0.03963976725935936,0.03963976725935936,0.039247637745414635,0.03963976725935936,160373
1962-10-15,0.03963976725935936,0.040032527519495084,0.0394433871292915,0.03963976725935936,400933
1962-10-16,0.03983612358570099,0.03983612358570099,0.03983612358570099,0.03983612358570099,40093
1962-10-17,0.03983612358570099,0.03983612358570099,0.039247614293346965,0.03983612358570099,200466
1962-10-18,0.039639764974735196,0.039639764974735196,0.03944338485598564,0.03944338485598564,160373
1962-10-19,0.039443374557937276,0.03963975462541507,0.03846273571252823,0.03846273571252823,561306
1962-10-22,0.0382663468171472,0.0382663468171472,0.03512615869990202,0.03669656813144684,1122611
1962-10-23,0.034930419656385076,0.034930419656385076,0.032967880351414555,0.03434127941727638,1242891
1962-10-24,0.03434127827422412,0.03571530804038048,0.03316425932724236,0.03571530804038048,3127274
1962-10-25,0.035715292028007314,0.03591104361218409,0.03512615207263956,0.035322532057762146,280653
1962-10-26,0.03453764735272201,0.03453764735272201,0.03375275805592537,0.03375275805592537,240560
1962-10-29,0.03610742570934869,0.03748145502908089,0.03610742570934869,0.03650018572807312,1002331
1962-10-30,0.03650018802118609,0.03924761608745349,0.036107427977786634,0.03885485604405403,882052
1962-10-31,0.038854847782406436,0.03905122776235019,0.03767719864845276,0.03767719864845276,400933
1962-11-01,0.03806996771000816,0.03924761712551117,0.03806996771000816,0.03924761712551117,240560
1962-11-02,0.03963974448929229,0.040817391502256994,0.03963974448929229,0.040621016174554825,1082518
1962-11-05,0.041798669658083466,0.04277993680568914,0.041798669658083466,0.0421908013522625,1282984
1962-11-07,0.04219078775740213,0.04238716305222709,0.04003249782156503,0.04199440777301788,1002331
1962-11-08,0.04199443424927408,0.04277994999249636,0.04179868254241757,0.04258356988430023,481119
1962-11-09,0.042583563835939475,0.04277994391624274,0.041994428284591254,0.042387183755636215,681585
1962-11-12,0.043368451413773504,0.044741850346326835,0.043368451413773504,0.04474185034632683,601399
1962-11-13,0.044741849585504,0.04533098975740984,0.04395695775747299,0.04395695775747299,1122611
1962-11-14,0.044349723922703026,0.04572312301927471,0.044349723922703026,0.045526742935180664,601399
1962-11-15,0.04552673530185459,0.04611587545535745,0.04415333643555641,0.04415333643555641,601399
1962-11-16,0.044349723922703026,0.04670439503848246,0.044349723922703026,0.045526742935180664,441026
1962-11-19,0.04591949231895286,0.04690076410770416,0.04591949231895286,0.04690076410770416,681585
1962-11-20,0.04690077913687821,0.047882046550512314,0.04631163883417073,0.047882046550512314,801865
1962-11-21,0.047882046550512314,0.048077798250098516,0.04690077913687821,0.047882046550512314,481119
1962-11-23,0.04788204118646204,0.04788204118646204,0.045919501889487874,0.04709715396165848,801865
1962-11-26,0.047097146083928634,0.04807778482236198,0.04572311416268349,0.04572311416268349,641492
1962-11-27,0.04631163364604748,0.04709715396165848,0.04631163364604748,0.04709715396165848,400933
1962-11-28,0.04709712638985872,0.04768563319123338,0.04709712638985872,0.04729287326335907,681585
1962-11-29,0.047292900949753795,0.04768566110755929,0.04690077388275572,0.04709715396165848,561306
1962-11-30,0.04709715203736859,0.04709715203736859,0.04395696079652539,0.044938232749700546,2405596
1962-12-03,0.045330990105867386,0.045526737073936244,0.045330990105867386,0.045330990105867386,400933
1962-12-04,0.04533099545755559,0.04631163437546119,0.04533099545755559,0.04611588269472122,721679
1962-12-05,0.046115876622193686,0.046508008333293605,0.045919496566057205,0.045919496566057205,1002331
1962-12-06,0.045919496566057205,0.045919496566057205,0.045526736453784244,0.045919496566057205,360839
1962-12-07,0.045526739871556206,0.045526739871556206,0.044938232749700546,0.044938232749700546,360839
1962-12-10,0.04493822823906975,0.04493822823906975,0.04415333643555641,0.04415333643555641,360839
1962-12-11,0.044545479118824005,0.044741859218406496,0.044545479118824005,0.044545479118824005,240560
1962-12-12,0.04454547560553457,0.045526742935180664,0.04454547560553457,0.045526742935180664,320746
1962-12-13,0.04552675725493711,0.04552675725493711,0.04513463005423546,0.04513463005423546,280653
1962-12-14,0.044741849585504,0.044741849585504,0.04356483073360689,0.04395695775747299,841958
1962-12-17,0.04395695850494895,0.044741850346326835,0.04356483147441484,0.04474185034632683,320746
1962-12-18,0.04503432489927708,0.04503432489927708,0.04442599043250084,0.04442599043250084,544957
1962-12-19,0.04442599734340148,0.0446287755305377,0.04422321915626526,0.04422321915626526,272478
1962-12-20,0.04584607317403521,0.04665718117777527,0.04584607317403521,0.04625162482261658,1479169
1962-12-21,0.04625162482261658,0.04706273753293396,0.04625162482261658,0.04625162482261658,583882
1962-12-24,0.046454384286788664,0.04868556931614876,0.046454384286788664,0.04868556931614876,973137
1962-12-26,0.04868556931614876,0.04868556931614876,0.04807723973504391,0.04868556931614876,544957
1962-12-27,0.04868560790242689,0.04868560790242689,0.04807727783918381,0.04807727783918381,233553
1962-12-28,0.048077254348871654,0.04828003250640265,0.04706273287991714,0.04767169803380966,778510
1962-12-31,0.047062747487477644,0.047062747487477644,0.04503433930785799,0.0456426739692688,1245616
1963-01-02,0.045642654456820336,0.04726550550172304,0.045034320055475335,0.046657171100378036,739584
1963-01-03,0.04685995840598955,0.04949733131723532,0.04685995840598955,0.049091774970293045,1167765
1963-01-04,0.04970011645087382,0.05030845105648041,0.04970011645087382,0.05030845105648041,700659
1963-01-07,0.050308441920585756,0.050308441920585756,0.04909177293031681,0.04970010742545128,583882
1963-01-08,0.04990289465274268,0.05030845105648041,0.04990289465274268,0.05030845105648041,544957
1963-01-09,0.050308428087209096,0.050308428087209096,0.04970009375934913,0.05010564997792244,1479169
1963-01-10,0.050308444703403024,0.052540261298418045,0.050308444703403024,0.052540261298418045,1479169
1963-01-11,0.05254022708821706,0.05254022708821706,0.05193126227458629,0.05233744904398918,973137
1963-01-14,0.05233746743026007,0.05497420890588864,0.05152572428723421,0.05477143079042435,1829498
1963-01-15,0.05477147130726967,0.05558321505077776,0.05436591477633324,0.05456869304180145,1518094
1963-01-16,0.054365902213723546,0.054365902213723546,0.053148606927145105,0.05355415865778923,856361
1963-01-17,0.053554148020065945,0.054163113236427314,0.05335136984173357,0.05416311323642731,583882
1963-01-18,0.054163113236427314,0.05497422594975682,0.054163113236427314,0.05416311323642731,467106
1963-01-21,0.05416312399511235,0.05456868043233475,0.053148606927145105,0.05355415865778923,350329
1963-01-22,0.05355415865778923,0.05396034577650114,0.05355415865778923,0.05355415865778923,311404
1963-01-23,0.053554125336692016,0.054163090295120314,0.05274301767349243,0.05274301767349243,350329
1963-01-24,0.05233747131024773,0.05233747131024773,0.05193128436803818,0.05193128436803818,973137
1963-01-25,0.05193128436803818,0.05274302757124183,0.050714620291632116,0.05193128436803818,1985200
1963-01-28,0.05193129067523645,0.05193129067523645,0.05152573436498642,0.05152573436498642,428180
1963-01-29,0.051525737531045494,0.051525737531045494,0.05112018119587558,0.05132295936346054,389255
1963-01-30,0.0513229562098614,0.05193129067523645,0.05112017805473639,0.05152573436498642,622808
1963-01-31,0.051525725702844236,0.051931281944915,0.05112016946077347,0.05112016946077347,233553
1963-02-01,0.05172852799296379,0.052743049753341036,0.05172852799296379,0.05172852799296379,817435
1963-02-04,0.051728506237541126,0.05233747131024773,0.051525728107044075,0.05193128436803818,428180
1963-02-05,0.05193126227458629,0.05233744904398918,0.05152570618613053,0.05233744904398918,506031
1963-02-06,0.05233745507165906,0.05233745507165906,0.05030841774037736,0.050714604556560516,1518094
1963-02-07,0.05112016946077347,0.05132294758180885,0.05112016946077347,0.05112016946077347,389255
1963-02-08,0.05071463492842479,0.05071463492842479,0.05051122605800629,0.05051122605800629,350329
1963-02-11,0.0507146052131696,0.05132293471721604,0.0507146052131696,0.050917383283376694,817435
1963-02-12,0.05071463492842479,0.05071463492842479,0.05051122605800629,0.05051122605800629,194627
1963-02-13,0.050714631737283855,0.052540261298418045,0.050714631737283855,0.052540261298418045,934212
1963-02-14,0.05254025582190354,0.05274303397702856,0.05152573436498642,0.05152573436498642,272478
1963-02-15,0.053148606927145105,0.05355415865778923,0.051931306933988376,0.05355415865778923,700659
1963-02-18,0.054163096444031486,0.055583173933450206,0.054163096444031486,0.05477143079042435,1284541
1963-02-19,0.054771430790424354,0.05517698702135293,0.05436587455949577,0.05477143079042435,1012063
1963-02-20,0.054771435780064694,0.0555831789970398,0.054771435780064694,0.055583178997039795,1089914
1963-02-21,0.0555831789970398,0.05598873055833796,0.05436587951219021,0.055583178997039795,1206690
1963-02-25,0.05558317495819851,0.05659706084763638,0.05517698803861265,0.05639428272843361,1634871
1963-02-26,0.05679984087730375,0.057408805936574936,0.05679984087730375,0.057408805936574936,2140902
1963-02-27,0.056799837919660055,0.056799837919660055,0.054771430790424354,0.05477143079042435,1128839
1963-02-28,0.054771430790424354,0.05517698702135293,0.054163096444031486,0.05477143079042435,428180
1963-03-01,0.054771456592249856,0.05497423480323923,0.05274304850746842,0.053148604929447174,583882
1963-03-04,0.05314859128790016,0.05497422069311141,0.05314859128790016,0.05497422069311142,778510
1963-03-05,0.05497419527770022,0.05558316015429844,0.05497419527770022,0.05517697334289551,544957
1963-03-06,0.055177022253541264,0.05558320942500127,0.05477146576365267,0.055379800498485565,506031
1963-03-07,0.055379785563101816,0.05578597262501716,0.055379785563101816,0.055785972625017166,700659
1963-03-08,0.05558320942500127,0.05558320942500127,0.055177022253541264,0.055379800498485565,194627
1963-03-11,0.055583207036531225,0.05598875880241394,0.055583207036531225,0.05598875880241394,233553
1963-03-12,0.055948170530323305,0.05696500465273857,0.055948170530323305,0.05696500465273857,817435
1963-03-13,0.05696500465273857,0.05777910824199003,0.05655826911566766,0.05696500465273857,856361
